rank,smiles,postera_code
938,CCC(=O)N1CCN(Cc2cc(F)c(Cl)c3c(CC)c[nH]c23)CC1,BEN-VAN-d8f-23
939,C[NH2+]Cc1cc(-c2ccccc2F)n(C(=O)CCO)c1,MAK-UNK-095-28
940,O=C(NCc1cccnn1)Nc1cccc(OCCN2CCOCC2)c1,BAR-COM-4e0-54
941,CC(OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,OLE-CAR-5b1-10
942,Cc1ccncc1NC(=O)CNc1c[nH]c2ccccc12,GAB-REV-70c-17
943,CC(=O)N1CCN(C(C(=O)N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)c2ccsc2)CC1,MAK-UNK-902-8
944,Cc1ccncc1NC(=O)CNC(=O)c1nnc2ccccn12,GAB-REV-70c-2
945,c1ccc2cc(Cc3cc(CCc4cn[nH]c4)ccn3)ccc2c1,WAR-XCH-bdd-33
946,CC(=O)N1CCN(C(=O)Cc2ccccn2)CC1,JON-UIO-066-3
947,CC(C)N(C)CC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72-48
948,C[NH2+]Cc1cc(-c2c(F)cccc2OC(=O)c2ccc(S(N)(=O)=O)cc2)n(S(=O)(=O)c2cccnc2)c1,MAK-UNK-de9-9
949,[NH3+]CC1OC(C2CCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-198-11
950,C[C@H](C(=O)[O-])c1ccc2c(c1)[n-]c1ccc(Cl)cc12,MAK-UNK-0d6-4
951,Cc1ccc(S(=O)(=O)Nc2c(-c3cccnc3)nc3ccccn23)c(C)c1,FRA-BIO-8bf-1
952,CCNc1cc(NC(=O)C(C)NC(=O)Nc2cccnc2)c(C#N)cn1,MAK-UNK-51b-2
953,CC(C)CCNC(=O)[C@H]1CC(Cc2cccnc2)=C[C@H]1c1cccc(Cl)c1,DAR-DIA-43a-14
954,CN1c2cc(S(N)(=O)=O)ccc2CC[C@@H]1c1ccn(C[C@@H]2CCOC2)n1,STE-NAN-baf-1
955,Nc1ccc(CC(=O)N(Cc2ccsc2)c2ccc(NC(=O)c3ccccc3)cc2)cn1,RUT-UNI-630-3
956,Cc1ccc(C(=O)N(CC2CCCCC2)c2nc3c(C)ccnc3[nH]2)cc1,WAR-XCH-bdd-13
957,C[C@H](C(=O)[O-])c1nnc2c(n1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6-34
958,NS(=O)(=O)c1ccc(N2CCC(CN3CCCCCC3)CC2)cc1,WAR-XCH-b72-20
959,CC(=O)N1CCN(Cc2ccc(-c3cc(C)nc(F)n3)c(F)c2)CC1,BEN-VAN-c98-16
960,CN1CCN(C(=O)Cc2c[nH]c3nc(C(=O)NCCc4c[nH]c5ccc(F)cc45)ccc23)CC1,MAK-UNK-105-17
961,C[NH+](CCCNC(=O)NC1CCCCC1)Cc1cncnc1,MAK-UNK-f24-1
962,N=C(N)CCS(=O)(=O)NCCc1ccccc1,MAK-UNK-274-1
963,Cc1nc(O)[nH]c1C(=O)N1CCCc2n[nH]cc21,RAF-POL-950-8
964,O=C(Cc1c[nH]c2ncccc12)NCc1cccc(Cl)c1,TRY-UNI-1fd-5
965,O=C(Oc1cncc(Cl)c1)c1cc2ccccc2[nH]1,OLE-CAR-5b1-3
966,O=[N+]([O-])c1ccc(-n2nc(-c3ccccn3)cc2-c2ccc(F)cc2)c([N+](=O)[O-])c1,DR.-DNY-3e4-4
967,CNc1c[nH]c2c(Oc3cc(C)c(Br)cn3)c(Cl)c(F)cc12,BEN-VAN-d8f-12
968,CC(C)[C@H](O)CCc1ccccc1NC(=O)Nc1cccnc1,BAR-COM-569-4
969,CC(=O)NCCc1cn(CC(=O)N2CCOCC2)c2ccc(C#N)cc12,ROB-UNI-b2e-12
970,Cc1ccncc1NC(=O)CC(C)(C)NC(=O)c1cccc2[nH]ccc12,GAB-REV-70c-6
971,CCC(=O)NC(CC(N)=O)C1CN(C(O)CCl)CCN1C(C)O,DAV-CRI-e1c-3
972,CCCc1c[nH]c2c(Oc3nccc(C)c3F)cc(F)c(F)c12,BEN-VAN-d8f-2
973,CCOc1cnc(-c2cnc(F)cc2C)cc1-c1cc(Cl)cc(C(=O)Nc2ccco2)c1,BEN-VAN-578-17
974,COC(=O)[C@@H](C)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6-24
975,O=C1N(c2ccccc2)CCCCN1c1cccnc1,DAR-DIA-fc9-10
976,Cc1ccncc1NC(=O)NC1(Oc2ccc(S(N)(=O)=O)cc2)CC1,CHR-SOS-1f3-12
977,CCc1c[nH]c2c(CN3CCN(C(C)=O)CC3)cc(F)cc12,BEN-VAN-d8f-21
978,Cc1ccn2c(-c3cnc(N)nc3)c(-c3ccc(F)cc3)nc2c1,ÁLV-UNI-7ff-19
979,N#Cc1ccc(Nc2ncccc2NC(=O)Nc2ccccc2)nc1,MAK-UNK-30a-10
980,O=C(c1ccccc1)N(c1cccc2ccccc12)C1CCC(O)CC1,WAR-XCH-72a-4
981,COC(=O)C1C(=O)C[C@H](Cc2cccc(Cl)c2)O[C@H]1c1cccnc1,NIM-UNI-b87-2
982,O=C(CCc1cnn[nH]1)NC(CNC(=O)C1CCC1)c1ccccc1,BAR-COM-4e0-25
983,N#Cc1ccc(NCc2ccc(NC(=O)Nc3cccnc3)cc2)nc1,MAK-UNK-30a-7
984,CC(=O)NCCc1cccc(CC(=O)Nc2cccnc2)c1,CHA-MCP-852-1
985,O=C(Nc1ccccc1)c1cc(Cl)ccc1CNC1=CC=CC1,CAS-DEP-e17-3
986,NS(=O)(=O)c1ccc2c(c1)N(C(=O)Cc1c[nH]c3ncccc13)CCC2,TAM-UNI-c14-4
987,O=C(Cc1cccnc1)N(c1cccc2cc[nH]c12)C1CCC(O)CC1,DUN-NEW-f8c-15
988,CC(=O)Nc1cnccc1C(c1cccs1)N1CCN(C(C)=O)CC1,MAK-UNK-902-16
989,CCc1cc(OC2CCCCC2)c2cncc(CN(C)C)c2c1,DAR-DIA-eac-19
990,CC(=O)NS(=O)(=O)c1ccc(-c2cnc(N3CCOCC3)c3nc(COc4ccc5ccccc5n4)cn23)cc1,VOL-CHA-cc8-1
991,O=C(CC[NH2+]CNc1cncnc1)C1CCCCC1,MAK-UNK-f24-8
992,CC(O)C1NC(=O)C(C2CC2)NC(=O)C(c2cncc3[nH]ccc23)NC(=O)C(C(c2ccccc2)C2CCCCC2)NC(=O)C(CCC(=O)O)NC1=O,JON-MED-843-1
993,Cn1c(-c2cn(C(=O)CCl)c3cc(O)ccc23)nc2ccccc21,SEB-HKI-06b-2
994,CC(=O)Nc1cnccc1CCCCNC(=O)NC1CCCCC1,MAK-UNK-f24-13
995,CC[NH+](CC[NH+]1CCCOCC1)CC1OCC(O)C1O,MAK-UNK-995-4
996,CC(=O)NCCc1cccc(CC(=O)NCc2cccnc2)c1,CHA-MCP-852-7
997,O=C(NCCC1OCC(c2cncnc2)C(O)C1O)NC1CCCCC1,MAK-UNK-f24-2
998,CC(=O)NC(Cc1ccc(O)c(S(=O)(=O)NCCc2ccccc2)c1)C(=O)NCC#CBr,MAK-UNK-c44-1
999,O=C1c2cc(F)c(Cl)cc2[NH+](c2ccccc2)C(=O)N1c1ccc[nH+]c1,MAK-UNK-9e4-27
1000,Nc1nc(CC2=CNC3NC=CC=C23)c(N2CCN(O)CC2)cc1CCS(N)(=O)=O,MIH-UNI-339-6
1001,Cc1ccncc1NC(=O)Cc1cccc(C#N)c1,TRY-UNI-714-20
1002,O=C(CC1(C#Cc2ccncc2)CCCCC1)Nc1cccnc1,CHR-SOS-b30-3
1003,N#Cc1ccc(NCc2ccccc2NC(=O)Nc2cccnc2)nc1,MAK-UNK-30a-1
1004,CN1CCCc2ccc(S(N)(=O)=C[NH2+]Cc3cc(-c4ccccc4F)n(S(=O)(=O)c4cccnc4)c3)cc21,MAK-UNK-9a6-25
1005,COc1cc2c(CCNC(C)=O)c[nH]c2cc1OS(=O)(=O)O,JOH-MSK-a63-2
1006,CCC(C)N1CCN(c2ccc(C3NC(=O)c4ccccc43)cc2S(N)(=O)=O)CC1,DR -UNK-640-7
1007,O=C(/C=C/c1cnc2ccccc2n1)c1ccncc1,DR.-DNY-ae1-15
1008,CCn1c(=O)n(CC(=O)NCc2cnccn2)c2ccccc21,BAR-COM-4e0-51
1009,CCOc1ccc(/C=C/C(=O)c2cc(Cl)cc(I)c2O)cc1,DR.-SHR-2ae-3
1010,Cn1cnc(C#CC2(CC(=O)Nc3cccnc3)CCCCC2)c1,CHR-SOS-b30-4
1011,C[C@H](C(=O)[O-])c1ccc2c(c1)[nH]c1ncc(Cl)cc12,MAK-UNK-0d6-8
1012,O=C1NC(Cc2c[nH]c3ccc(F)cc23)N2CCN(CC2)C(=O)C1c1c[nH]c2ncccc12,MAK-UNK-105-4
1013,Cc1ccc(CC(=O)Nc2cccnc2)s1,DAR-DIA-842-12
1014,NCc1cncc(C(=O)N2C[C@@H](c3ccccc3)[C@@H]3CCC[C@@H]32)c1,RAI-NOV-2f6-3
1015,CN1CCCc2c([NH2+]Cc3cc(-c4ccccc4F)n(S(=O)(=O)c4cccnc4)c3)cc(S(N)(=O)=O)cc21,MAK-UNK-9a6-28
1016,O=[N+]([O-])c1ccc(-n2nc(-c3cccnc3)cc2-c2ccc(F)cc2)c([N+](=O)[O-])c1,DR.-DNY-3e4-5
1017,C=CCN[C@H]1C[C@@H]1NC(=O)N(CNC(=O)C1CCCCC1)Cc1cc(C)on1,ALI-DIA-59c-5
1018,O=C(NCc1ccccn1)C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1c1ccsc1,MAR-SOS-82e-7
1019,COC(=O)c1cccc(NS(=O)(=O)C(=O)Nc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-915-2
1020,Cc1ccncc1NC(=O)NC1(Oc2cccc(S(N)(=O)=O)c2)CCCCC1,CHR-SOS-1f3-2
1021,N#Cc1ccccc1CNC1(C#CC2CCCC2)CCCCC1,WAR-XCH-b03-8
1022,CC(=O)Nc1cnccc1CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-726-2
1023,[NH3+]CC1OC(C2CCCC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-208-15
1024,CC[NH+](C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,RUT-UNI-630-21
1025,CC(=O)N1CCN(Cc2ccc3ccc(S(N)(=O)=O)cc3c2)CC1,JAN-GHE-1d9-1
1026,CC(=O)NC(c1cccc(Cl)c1)c1nnc(C)s1,WIL-LEE-1f7-3
1027,CCNc1ncc(C#N)cc1NCc1ccc2c(c1)C(=O)NC2,GAB-REV-df6-20
1028,Cc1cc(F)cc(-c2cc(CCc3nc4c(C)ccnc4[nH]3)ccn2)c1,WAR-XCH-bdd-11
1029,Cc1ccncc1Nc1cc(-c2ccccc2)cc(N)n1,MIH-UNI-339-2
1030,Cc1cccc(CC(=O)Nc2cccnc2C#N)c1,AGN-NEW-c7b-3
1031,CC(=O)Nc1cnccc1C(C)[NH2+]CNC(=O)NC1CCCCC1,MAK-UNK-f24-16
1032,CC(=O)NCCc1c[nH]c2c(S(=O)(=O)Nc3ccc4c(c3)C(=O)NC4)cc(F)cc12,GAB-REV-4a4-10
1033,CC(=O)NCCn1cc(CC(=O)Nc2c[nH]c3ncccc23)c2ccccc21,DUN-NEW-f8c-7
1034,CC(=O)N1CCN(Cc2cc(F)cc3c(C(F)(F)F)c[nH]c23)CC1,BEN-VAN-d8f-24
1035,CS(=O)(=O)NCCc1ccc(-c2nnc(CN3CCC=C(F)C3)s2)cc1,MAK-UNK-814-12
1036,NS(=O)(=O)c1ccc(N2CCC(c3ccncc3)CC2)cc1,WAR-XCH-b72-15
1037,Cc1cc([C@H](C)C(=O)[O-])cc2[nH]c3ccc(Cl)cc3c12,MAK-UNK-0d6-21
1038,CC(=O)NCCc1c[nH]c2c(Oc3ccc4cn[nH]c4c3)cc(F)cc12,GAB-REV-4a4-9
1039,Cc1ccncc1NC(=O)NC1(C#Cc2cncnc2)CC1,CHR-SOS-6c4-12
1040,O=C(C1CCCN(c2ccncc2)C1)N1CCOCC1,GIA-UNK-30c-5
1041,Cc1ccc(OCC(=O)N2CC[NH+](C3CCCN(C(=O)CCNC(=O)C4CC[NH+](Cc5ccsc5)CC4)C3)CC2)cc1,MAK-UNK-ace-29
1042,Cc1cc(F)cc(CCc2ccnc(Nc3cnccc3C)c2)c1,WAR-XCH-bdd-23
1043,CC(=O)N1CCN(C(C(=O)N2CCN(S(=O)(=O)c3c(F)cccc3F)CC2)c2cccs2)CC1,MAK-UNK-902-9
1044,CCC[C@](C)(O)CCc1cccc(NC(=O)Nc2cccnc2)c1,BAR-COM-21d-6
1045,N#Cc1cncc(NC(=O)Nc2cccnc2)c1Oc1ccc(S(N)(=O)=O)cc1,CHR-SOS-363-4
1046,CCNc1ccc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,MAK-UNK-516-29
1047,O=C(Nc1cccnc1)Nc1cccc(-c2nnc(CN3CCC=C(F)C3)s2)c1,MAK-UNK-ae3-2
1048,[NH3+]CC1OC(CCCC2CCCCC2)Cc2c1ccc(O)c2O,MAK-UNK-011-11
1049,CC(CNc1cncc(CCNC(=O)Nc2ccccc2)c1)Nc1ccccc1,WES-WAB-2b4-1
1050,Cc1ccncc1NC(=O)C(C)c1ccccc1,TRY-UNI-714-17
1051,C#Cc1ccc(CNC(=O)N2CCOCC2)cc1,PAT-GYR-359-1
1052,Cc1ccncc1NC(=O)NC1(Oc2cccc(S(N)(=O)=O)c2)CC1,CHR-SOS-1f3-11
1053,N#Cc1ccc(NCc2cncc(NC(=O)Nc3ccccc3)c2)nc1,MAK-UNK-30a-3
1054,Cc1ccncc1C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72-17
1055,O=C(Nc1ccccc1)Nc1cncc(N2CCN(C(=O)Cc3c[nH]c4ncccc34)CC2)c1,MAK-UNK-de8-7
1056,COc1ccc2[nH]cc(C3CCN(C(C)c4cnccn4)CC3)c2c1,AUS-ARG-7cf-4
1057,[NH3+]CC1OC(C2CCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-198-11
1058,NS(=O)(=O)c1ccc(N2CCC(NCC3CCCCC3)CC2)cc1,WAR-XCH-b68-43
1059,Cc1ccc(C)c(S(=O)(=O)NCc2ccccc2C#N)c1,WAR-XCH-79d-11
1060,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,MAK-UNK-0cb-12
1061,Oc1cc(O)cc(NC2OC(CC3CCNC3)C(C(O)CCl)CC2F)c1,VIT-UNK-525-2
1062,Cn1cc(Cl)c(NC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CNS(N)(=O)=O)c2ccccc2)n1,CHA-KIN-bfe-4
1063,O=C(S)C1CCN(C(=O)c2ccccc2)CC1,GIA-UNK-5ec-1
1064,CCc1cc(-c2ccc(CN3CCN(C(C)=O)CC3)cc2F)ncn1,BEN-VAN-c98-4
1065,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,GER-UNI-ec7-1
1066,NC(=O)/C=C/CCC(O)c1ccc(/C=C/c2cc(O)cc(O)c2)cc1,VIT-UNK-026-3
1067,NC(=O)[C@H]1[C@@H](c2cccc(Cl)c2)C=C(Cc2cccnc2)[C@@H]1O,DAR-DIA-43a-6
1068,NC(=O)C(=O)N1CCCC(N(CC2CCCCC2)C2CCC(O)CC2)C1,WAR-XCH-72a-12
1069,CCOc1cnc(-c2cnccc2C)cc1-c1cc(Cl)cc(C(=O)Nc2ccco2)c1,BEN-VAN-578-14
1070,Cc1ccncc1NC(=O)c1ccc(NC(=O)Nc2ccccc2)cn1,MAK-UNK-129-17
1071,CC(=O)N1CCN(Cc2ccc(-c3ccnc(Cl)n3)c(Cl)c2)CC1,BEN-VAN-c98-10
1072,N#Cc1ccc(N2CCCOCC2)c(C(F)(F)F)n1,JOH-UNI-9dc-10
1073,Cc1ccncc1NC(=O)CC(c1ccsc1)N1CCC(O)CC1,PET-SGC-a8a-1
1074,NC(=O)[C@H]1CC(Cc2cnco2)=C[C@H]1c1cccc(Cl)c1,DAR-DIA-43a-9
1075,COc1cc(Cl)cc(OC(=O)Nc2cccnc2)c1,AGN-NEW-891-1
1076,O=C(Nc1cccnc1)Nc1cccc(N2CCN(C(=O)Cc3c[nH]c4ncccc34)CC2)c1,MAK-UNK-de8-2
1077,NC(=O)c1cc(C(=O)c2ccccc2)cc2nc3c(C(=O)O)cccc3nc12,BER-UNK-c44-3
1078,CCC1(c2ccc(N(Cc3ccsc3)C(=O)Cn3nnc4ccccc43)cc2)CC1,RUT-UNI-630-27
1079,CC(=O)Nc1cnccc1CCC/[NH+]=C(\N)NC1CCCCC1,MAK-UNK-f24-28
1080,CS(=O)(=O)NCC[C@H]1CCCCN1CC(=O)Nc1cccnc1,BEN-DND-362-10
1081,CCc1cc(CC2CCCCC2)c2[nH]cc(CN(C)C)c2c1,DAR-DIA-eac-29
1082,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,JOH-MSK-ec6-4
1083,COC1CCC(C2CCN(C(C)(C)O)CN2)CC1O,VIT-UNK-b05-1
1084,CCNc1ncc(C#N)cc1NC(=O)Nc1ccccc1,PET-SGC-0f1-1
1085,O=C(Oc1cncc(Cl)c1)c1cc2ccccc2o1,OLE-CAR-5b1-2
1086,N#Cc1cccc(N(CCN2CCC(O)CC2)C(=O)Nc2cccnc2)c1,JOR-UNI-61e-24
1087,O=C(CC1(Cc2cccnc2)CCCC1)Nc1cccnc1,CHR-SOS-597-2
1088,C[C@H]1c2ccccc2CCN1c1nnnn1C,RAF-POL-653-1
1089,CC(=O)N1CCN(Cc2cc(Cl)c3ccc(S(N)(=O)=O)cc3n2)CC1,HEI-REL-0c9-4
1090,CS(=O)(=O)CCN(Cc1cccc2ccc(CN)cc12)C(=O)Cc1cnccc1N,MAR-KIN-1c1-1
1091,Cc1ccc(C2OCC(Nc3ccsc3)C(O)C2O)cc1,MAK-UNK-ace-6
1092,[NH3+]C1([C@H](O)CCc2cccc(NC(=O)Nc3cccnc3)c2)CC1,BAR-COM-21d-1
1093,O=C(Nc1ccccc1)c1ccccc1O,CLI-UNI-032-2
1094,CCc1ncnc(N)c1C#CC[NH2+]CCc1ccccc1,MAK-UNK-194-15
1095,O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2ccccc2F)c1,AGN-NEW-891-8
1096,C[NH2+]Cc1cc(-c2ccccc2F)n(CCCNC(=O)c2ccccc2)c1,MAK-UNK-095-25
1097,O=C1N(c2ccccc2)CCCN1c1cccnc1,DAR-DIA-fc9-6
1098,Cc1ccncc1NC(=O)CCNc1ccc(S(N)(=O)=O)cc1,GAB-REV-70c-3
1099,O=C1NC(=O)C(CCCCC(O)c2ccc(/C=C/c3cc(O)cc(O)c3)cc2)N1,VIT-UNK-026-2
1100,CS(=O)(=O)NCCc1ccc(C(=N)N)cc1,MAK-UNK-274-16
1101,N#C/N=C(/Nc1cccnc1)Nc1cncc(C#N)c1,JAN-UNI-2e9-2
1102,CCc1c[nH]c2c(Oc3cc(Cc4ccn[nH]4)ccn3)cc(F)cc12,BEN-VAN-d8f-8
1103,C[NH+]1CCN(c2ccc(C[NH+]3CCC(O)CC3)c[n+]2C2OCC(O)C2O)CC1,MAK-UNK-ace-28
1104,CC(C)(C(=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6-23
1105,Cc1ccncc1NC(=O)Cc1ccc(N2CCCOCC2)cn1,PET-SGC-601-1
1106,CCSc1cc(Cn2c(C3CCC(=O)N3)nnc2N2CCC(C(N)=O)CC2)ccn1,KUS-THE-322-12
1107,CC(=O)Nc1cnccc1CCCn1cc(C2CCCCC2)nn1,MAK-UNK-f24-22
1108,CC1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)C1,MAK-UNK-c7a-17
1109,Cc1cccc(NCC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,WAR-XCH-b72-45
1110,C[NH2+]Cc1cc(-c2ccccc2F)n(CC([NH3+])c2ncc(C)c(C=O)n2)c1,MAK-UNK-095-9
1111,Cc1nnc(CN2CCC(S(=O)(=O)NCCc3ccccc3)=C(F)C2)s1,MAK-UNK-814-5
1112,CC(=O)N1CCN(Cc2cccs2)CC1C1C(O)CCCN1Cc1ccccc1,MAK-UNK-b1d-10
1113,O=C1NC(=O)C(CCCC(O)C2COC(Nc3cc(O)cc(O)c3)C(F)C2)N1,VIT-UNK-525-5
1114,CC(=O)N1CCN(Cc2ccc(-c3cc(C)ncn3)c(F)c2)CC1,BEN-VAN-c98-2
1115,CC1OC(n2cc(N)c(N)nc2=O)C(OC[NH+]2CCC(O)CC2)C1O,MAK-UNK-5e8-3
1116,Cc1ccncc1NC(=O)Cc1nc2ncccc2o1,GAB-REV-70c-11
1117,O=C(Nc1ccccc1NS(=O)(=O)c1ccc(F)cc1)C(O)c1cccnc1,BAR-COM-4e0-57
1118,CN(Cc1ccccn1)C(=O)N1CCCCNS(=O)(=O)CC1,RIC-ARG-a8e-1
1119,N#Cc1cccc(NC(=O)Nc2cccnc2)c1,ANN-UNI-263-4
1120,NS(=O)(=O)c1ccc(-c2ccncc2)cc1,WAR-XCH-b72-2
1121,O=C(NCc1cccnn1)Nc1cccc(N2CCC2=O)c1,BAR-COM-4e0-60
1122,N#Cc1ccc(Nc2ccc(NC(=O)Nc3cccnc3)cc2)nc1,MAK-UNK-30a-12
1123,COc1ccccc1C1(CNC(=O)C(=O)NCc2ccc(-c3noc(C)n3)cc2)CCC1,VIJ-CYC-1a3-4
1124,CC(=O)Nc1cnccc1CCC/C=C(\C)NC1CCCCC1,MAK-UNK-f24-25
1125,O=C(CC(O)O)NCCCc1ccc(CO)cc1,NEL-UNI-146-1
1126,O=C(Nc1cccnc1)Nc1cccc(C(=O)NCCc2c[nH]c3ccc(F)cc23)c1,MAK-UNK-37f-6
1127,O=C(Nc1ccccc1)Nc1cnccc1CCNC(=O)NC1CCCCC1,DAR-DIA-033-1
1128,COc1cnc(CS(=O)(=O)Nc2c(C)ccnc2F)cc1-c1cccs1,AGN-NEW-931-2
1129,CCNC1CC=C(F)C=C1CNC(=O)[C@@]1(C)[C@H]2C(CC[C@@]2(C)O)C2(C)CCC21C(=O)O,JON-UIO-f97-6
1130,N#Cc1ncccc1NC(=O)Cc1cccc(Cl)c1,AGN-NEW-c7b-4
1131,Oc1cc(O)cc(NC2OCC(C(O)CCl)CC2F)c1,VIT-UNK-525-4
1132,O=C(Nc1cccnc1)Nc1ccccc1C(=O)NCCc1c[nH]c2ccc(F)cc12,MAK-UNK-37f-1
1133,O=C(Nc1ccncn1)Nc1sc2cc[nH]c2c1CC1CCC(O)CC1,SAL-INS-316-3
1134,CCNc1ccc(F)c(Cc2cc(NCC(=O)Nc3cccc(C(F)(F)F)c3)ccc2Cl)n1,BEN-VAN-ed8-17
1135,CCc1cc(N2CCCCCC2)c2ccn(CN(C)C)c2c1,DAR-DIA-eac-26
1136,CC(O)N1CCN(C2=C(C#N)C(F)=C(Cl)CC2C(O)S(N)(=O)=O)CC1C,JON-UIO-f97-5
1137,CCNc1ncc(C#N)cc1CCN[C@H]1CN(C(C)=O)CCN1S(=O)(=O)c1cccc(Cl)c1,BEN-DND-362-3
1138,NC(=O)C1CCC(c2nncs2)C1c1ccsc1,SCO-VAN-260-2
1139,O=S(=O)(Cc1nc(-c2ccncc2)no1)Nc1ccc(N2CCCCC2)cc1,FRA-BIO-8bf-12
1140,CC(=O)NCCc1cccc2nccnc12,ANT-OPE-81f-1
1141,NS(=O)(=O)c1ccc2c(c1)CCCCN2C(=O)Cc1c[nH]c2ncccc12,TAM-UNI-c14-18
1142,NC(=O)N1CCN(C(=O)C(O)(F)c2ccccn2)CC1,JON-UIO-066-2
1143,CC(=O)N(C(=O)Nc1ccccc1)c1cccnc1,DAR-DIA-fc9-9
1144,CC(=O)NCCc1ccc(CN2CCN(C(C)=O)CC2)cc1,WIL-LEE-23e-2
1145,COc1ccccc1C(NC(=O)Cc1cnnn1C)c1noc(C)n1,BAR-COM-4e0-37
1146,C=Cc1ncc(C)c(CCNC(=O)CN2CCNCC2)c1NC(=O)N(CN1CCOCC1)c1cc(C)ccn1,AGN-NEW-051-2
1147,CC(=O)C=CC1(Cc2ccccc2)COC(Cn2cc3c(n2)CC(NC(N)=[NH2+])C3c2nc(Cc3ccccc3)co2)=N1,ABH-HOE-8c8-1
1148,CC(OCC1CCCCO1)C(=O)N(CCc1ccccc1)Cc1cccnc1,BAR-COM-4e0-55
1149,CC(O)N1CCN(C(O)CCl)CC1C(CC(N)=O)NC(N)=O,DAV-CRI-e1c-2
1150,COc1ccc(Cc2cc(F)cc3c(CCNC(C)=O)c[nH]c23)cc1OC,GAB-REV-4a4-8
1151,CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-4c6-1
1152,O=C(CC1(c2cccnc2)CCCCC1)Nc1cccnc1,CHR-SOS-f73-2
1153,O=C(Nc1ccccc1CS(=O)(=O)F)NC(Cc1cccnc1)C(=O)CCl,JIA-UNI-12b-2
1154,COc1c(O)cc2[nH]cc(CCNC(C)=O)c2c1O,JOH-MEM-5e3-8
1155,C[NH2+]C1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)C1,MAK-UNK-011-1
1156,N#Cc1ccc(Nc2cncc(NC(=O)Nc3ccccc3)c2)nc1,MAK-UNK-30a-16
1157,CC(=O)NCc1cc(C#N)ccc1CNC(=O)N1CCOCC1,WIL-LEE-1f7-1
1158,CCCc1c(Cl)[nH]c2c(OC3CCN(C(C)=O)CC3)cc(F)cc12,BEN-VAN-d8f-28
1159,Cc1ccncc1NC(=O)NC1(C#Cc2ccccn2)CCCC1,CHR-SOS-6c4-4
1160,C[NH2+]CC1=CC(N2CCCc3ccc(S(N)(=O)=O)cc32)(S(=O)(=O)c2cccnc2)C(c2ccccc2F)=C1,MAK-UNK-9a6-11
1161,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,JOH-MSK-a63-1
1162,CC(=O)N1CCN(Cc2ccc(-c3cc(C)ncn3)c(Cl)c2)CC1,BEN-VAN-c98-3
1163,O=C(CCl)n1cc(-c2nc3ccccc3[nH]2)c2ccc(O)cc21,SEB-HKI-06b-1
1164,CC(=O)NCCc1c[nH]c2c(CCNS(C)(=O)=O)cc(Cl)cc12,BEN-DND-362-8
1165,Cc1ccnc(Oc2cc(F)cc3c(C(F)(F)F)c[nH]c23)c1,BEN-VAN-d8f-19
1166,O=C(O)CC(=O)NCCCc1ccc(CO)cc1,NEL-UNI-146-5
1167,COc1cc(N(C)C)c2cc(SC)[nH]c2c1Oc1cc(-c2cnc[nH]2)ccn1,BEN-VAN-3ef-2
1168,CN1CCN(C(=O)C(=O)C(Cc2ccccc2)NC(=O)c2ccn(C)n2)CC1,MAR-SOS-82e-5
1169,O=C(Nc1cccnc1)N(c1cccc2cc[nH]c12)C1CCC(O)CC1,DUN-NEW-f8c-16
1170,CC1(C)c2ccc([S@@](C)(=N)=O)cc2N(C2CCOCC2)CC1(F)F,DAV-AUT-fa2-3
1171,O=C(Nc1cccc(C(=O)N2CCSCC2)c1)C(F)Cl,JOO-IND-637-2
1172,O=C(Nc1ccccc1)Nc1cncc(C(=O)NCCc2c[nH]c3ccc(F)cc23)c1,MAK-UNK-37f-3
1173,CSC1CN=C(CC=O)C1[NH2+]CCc1ccccc1,MAK-UNK-194-5
